item,user,user_name,item_name,LLM_rating,LLM_interaction_HTML,rating,should_be
63,0,William Anderson,I Was a Teenage Faust,10.0,,10.0,>=9
64,0,William Anderson,Paper Soldiers,10.0,,10.0,>=9
65,0,William Anderson,Chris Porter: Screaming from the Cosmos,10.0,,10.0,>=9
66,0,William Anderson,The Good Soldier Shweik,10.0,,10.0,>=9
67,0,William Anderson,"Tom, Dick and Harriet",10.0,,10.0,>=9
68,0,William Anderson,The Christmas Consultant,10.0,,10.0,>=9
69,0,William Anderson,A Dogwalker's Christmas Tale,10.0,,10.0,>=9
70,0,William Anderson,Revolting Rhymes,10.0,,10.0,>=9
71,0,William Anderson,Cooking with Love,10.0,,10.0,>=9
72,0,William Anderson,Venus im vierten Haus,10.0,,10.0,>=9
73,0,William Anderson,Mary's Land,10.0,,10.0,>=9
74,0,William Anderson,Critters Attack!,10.0,,10.0,>=9
75,0,William Anderson,Agent Toby Barks,10.0,,10.0,>=9
76,0,William Anderson,Book of Laughter,10.0,,10.0,>=9
77,0,William Anderson,Goodbye Herman,10.0,,10.0,>=9
78,0,William Anderson,BlackBerry,10.0,,10.0,>=9
79,0,William Anderson,Ponts de Bordeaux: Technologie de haut vol,10.0,,10.0,>=9
80,0,William Anderson,A Real Life Underdog Story,10.0,,10.0,>=9
81,0,William Anderson,Hijacked: Flight 73,10.0,,10.0,>=9
82,0,William Anderson,Brainwashed: Sex-Camera-Power,10.0,,10.0,>=9
83,0,William Anderson,The Last Mountain,10.0,,10.0,>=9
84,0,William Anderson,Wir Kinder vom Bahnhof Zoo – Lost Generation,10.0,,10.0,>=9
85,0,William Anderson,Women of the Third Reich,10.0,,10.0,>=9
86,0,William Anderson,Out,10.0,,10.0,>=9
87,0,William Anderson,Lenin and the Other Story of the Russian Revolution,10.0,,10.0,>=9
88,0,William Anderson,Jimi Hendrix: Hear My Train a Comin',10.0,,10.0,>=9
89,0,William Anderson,Freedom or Death!,10.0,,10.0,>=9
90,0,William Anderson,A Better Life,10.0,,10.0,>=9
91,0,William Anderson,Speechless: The Polar Realm,10.0,,10.0,>=9
92,0,William Anderson,Voyager: To the Final Frontier,10.0,,10.0,>=9
93,0,William Anderson,Buying Sex,10.0,,10.0,>=9
94,0,William Anderson,Urbanites - You Can't Rewind The Years,10.0,,10.0,>=9
95,0,William Anderson,Berliner,10.0,,10.0,>=9
96,0,William Anderson,September,10.0,,10.0,>=9
97,0,William Anderson,Charlie Chaplin: His Life & Work,10.0,,10.0,>=9
98,0,William Anderson,Hitler's Britain,10.0,,10.0,>=9
99,0,William Anderson,Futari wa Precure: Max Heart Movie,10.0,,10.0,>=9
100,0,William Anderson,Pokémon 3D Adventure: Find Mew!,10.0,,10.0,>=9
101,0,William Anderson,Spider-Man 3,10.0,,10.0,>=9
102,0,William Anderson,The Invisible,10.0,,10.0,>=9
103,0,William Anderson,Sweet Rain: Accuracy of Death,10.0,,10.0,>=9
104,0,William Anderson,The Other Side of the Tracks,10.0,,10.0,>=9
105,0,William Anderson,Duyung,10.0,,10.0,>=9
106,0,William Anderson,Skellig,10.0,,10.0,>=9
107,0,William Anderson,Jaane Kahan Se Aayi Hai,10.0,,10.0,>=9
108,0,William Anderson,SPEC: Heaven,10.0,,10.0,>=9
109,0,William Anderson,Survivor,10.0,,10.0,>=9
110,0,William Anderson,Iceman,10.0,,10.0,>=9
111,0,William Anderson,Arthur & Merlin,10.0,,10.0,>=9
112,0,William Anderson,The Age of Adaline,10.0,,10.0,>=9
113,0,William Anderson,Zombies Have Fallen,10.0,,10.0,>=9
114,0,William Anderson,Super Monsters Furever Friends,10.0,,10.0,>=9
115,0,William Anderson,Bloodsuckers,10.0,,10.0,>=9
116,0,William Anderson,Remain In Twilight,10.0,,10.0,>=9
117,0,William Anderson,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",10.0,,10.0,>=9
118,0,William Anderson,Knights of the Zodiac,10.0,,10.0,>=9
119,0,William Anderson,Holy,10.0,,10.0,>=9
120,0,William Anderson,Twelve Days,10.0,,10.0,>=9
121,0,William Anderson,My Precious,10.0,,10.0,>=9
122,0,William Anderson,Love in Harmony Valley,10.0,,10.0,>=9
123,0,William Anderson,Seal of Desire,10.0,,10.0,>=9
124,0,William Anderson,Greyson Family Christmas,10.0,,10.0,>=9
125,0,William Anderson,"Ma Belle, My Beauty",10.0,,10.0,>=9
126,0,William Anderson,Bodies of Desire,10.0,,10.0,>=9
127,0,William Anderson,Love on Safari,10.0,,10.0,>=9
128,0,William Anderson,Christmas Wedding Planner,10.0,,10.0,>=9
129,0,William Anderson,Beauty Salon: Special Service 3,10.0,,10.0,>=9
130,0,William Anderson,Love Takes Flight,10.0,,10.0,>=9
131,0,William Anderson,Voice from the Stone,10.0,,10.0,>=9
132,0,William Anderson,Cinta Selamanya,10.0,,10.0,>=9
133,0,William Anderson,Your Place or Mine?,10.0,,10.0,>=9
134,0,William Anderson,Undercover Bridesmaid,10.0,,10.0,>=9
135,0,William Anderson,Anna Bond,10.0,,10.0,>=9
136,0,William Anderson,Made of Honor,10.0,,10.0,>=9
137,0,William Anderson,Adam & Steve,10.0,,10.0,>=9
138,0,William Anderson,Life or Something Like It,10.0,,10.0,>=9
139,0,William Anderson,The Greenskeeper,10.0,,10.0,>=9
140,0,William Anderson,Vulgar,10.0,,10.0,>=9
141,0,William Anderson,The Triangle,10.0,,10.0,>=9
142,0,William Anderson,Rise: Blood Hunter,10.0,,10.0,>=9
143,0,William Anderson,Wicked Lake,10.0,,10.0,>=9
144,0,William Anderson,Dream Home,10.0,,10.0,>=9
145,0,William Anderson,Ingression,10.0,,10.0,>=9
146,0,William Anderson,Legion of the Dead,10.0,,10.0,>=9
147,0,William Anderson,2-Headed Shark Attack,10.0,,10.0,>=9
148,0,William Anderson,Parasyte: Part 2,10.0,,10.0,>=9
149,0,William Anderson,Swamp Freak,10.0,,10.0,>=9
150,0,William Anderson,The Basement,10.0,,10.0,>=9
151,0,William Anderson,The Factory,10.0,,10.0,>=9
152,0,William Anderson,Zombie Fighters,10.0,,10.0,>=9
153,0,William Anderson,Edgar Allen Poe's Ligeia,10.0,,10.0,>=9
154,0,William Anderson,We Summon the Darkness,10.0,,10.0,>=9
155,0,William Anderson,Spookiz: The Movie,10.0,,10.0,>=9
156,0,William Anderson,The Huntress: Rune of the Dead,10.0,,10.0,>=9
157,0,William Anderson,The Beta Test,10.0,,10.0,>=9
158,0,William Anderson,Undeaducated,10.0,,10.0,>=9
0,1,Sophia Evans,The Roundup: No Way Out,10.0,,10.0,>=9
1,1,Sophia Evans,A Killer Romance,10.0,,10.0,>=9
2,1,Sophia Evans,Breakout,10.0,,10.0,>=9
3,1,Sophia Evans,Rev,10.0,,10.0,>=9
4,1,Sophia Evans,Fire Cloud Evil God 2: Eighteen Dragon Palms,10.0,,10.0,>=9
5,1,Sophia Evans,Devil's Fairground,10.0,,10.0,>=9
6,1,Sophia Evans,Space,10.0,,10.0,>=9
7,1,Sophia Evans,Daniel Craig vs James Bond,10.0,,10.0,>=9
8,1,Sophia Evans,Enemy Within,10.0,,10.0,>=9
9,1,Sophia Evans,S.W.A.T.: Under Siege,10.0,,10.0,>=9
10,1,Sophia Evans,Kill Switch,10.0,,10.0,>=9
11,1,Sophia Evans,Altitude,10.0,,10.0,>=9
12,1,Sophia Evans,The Fate of the Furious,10.0,,10.0,>=9
13,1,Sophia Evans,Hitman: Agent 47,10.0,,10.0,>=9
14,1,Sophia Evans,Absolute Zero,10.0,,10.0,>=9
15,1,Sophia Evans,Submarine 707 Revolution,10.0,,10.0,>=9
16,1,Sophia Evans,X-Men: The Last Stand,10.0,,10.0,>=9
17,1,Sophia Evans,The Day After Tomorrow,10.0,,10.0,>=9
18,1,Sophia Evans,The In-Laws,10.0,,10.0,>=9
19,1,Sophia Evans,Pearl Harbor,10.0,,10.0,>=9
20,1,Sophia Evans,"Lord, I Believe",10.0,,10.0,>=9
21,1,Sophia Evans,Shrek,10.0,,10.0,>=9
22,1,Sophia Evans,Early Bloomer,10.0,,10.0,>=9
23,1,Sophia Evans,Princess Stories Volume Two: Tales of Friendship,10.0,,10.0,>=9
24,1,Sophia Evans,Dora the Explorer: Undercover Dora,10.0,,10.0,>=9
25,1,Sophia Evans,The Garden of Sinners: The Hollow Shrine,10.0,,10.0,>=9
26,1,Sophia Evans,Space Chimps 2: Zartog Strikes Back,10.0,,10.0,>=9
27,1,Sophia Evans,Kowarekake no Orgel,10.0,,10.0,>=9
28,1,Sophia Evans,Chelsea Manning Had Secrets,10.0,,10.0,>=9
29,1,Sophia Evans,Epic,10.0,,10.0,>=9
30,1,Sophia Evans,Exploring New Horizons,10.0,,10.0,>=9
31,1,Sophia Evans,Prologue,10.0,,10.0,>=9
32,1,Sophia Evans,The Motor City Slice,10.0,,10.0,>=9
33,1,Sophia Evans,Parralel,10.0,,10.0,>=9
34,1,Sophia Evans,Zoo Wars 2,10.0,,10.0,>=9
35,1,Sophia Evans,Scoob!,10.0,,10.0,>=9
36,1,Sophia Evans,The Academy of Magic,10.0,,10.0,>=9
37,1,Sophia Evans,Armstrong,10.0,,10.0,>=9
38,1,Sophia Evans,Spider-Man: Across the Spider-Verse,10.0,,10.0,>=9
39,1,Sophia Evans,I Know You're Afraid Too,10.0,,10.0,>=9
40,1,Sophia Evans,The Little Mermaid,10.0,,10.0,>=9
41,1,Sophia Evans,The Final Say,10.0,,10.0,>=9
42,1,Sophia Evans,"Cases of Teens: The Nerd, the Brute and the Rocker",10.0,,10.0,>=9
43,1,Sophia Evans,Rally Road Racers,10.0,,10.0,>=9
44,1,Sophia Evans,Crater,10.0,,10.0,>=9
45,1,Sophia Evans,Heaven Under The Sky,10.0,,10.0,>=9
46,1,Sophia Evans,Detective Bruno,10.0,,10.0,>=9
47,1,Sophia Evans,Sonic Drone Home,10.0,,10.0,>=9
48,1,Sophia Evans,Sneakerella,10.0,,10.0,>=9
49,1,Sophia Evans,The Snail and the Whale,10.0,,10.0,>=9
50,1,Sophia Evans,Poor Rich Family,10.0,,10.0,>=9
51,1,Sophia Evans,Blurt!,10.0,,10.0,>=9
52,1,Sophia Evans,Luis and the Aliens,10.0,,10.0,>=9
53,1,Sophia Evans,Trek: The Movie,10.0,,10.0,>=9
54,1,Sophia Evans,Thomas & Friends: The Great Race,10.0,,10.0,>=9
55,1,Sophia Evans,Bling,10.0,,10.0,>=9
56,1,Sophia Evans,Tiny Giants 3D,10.0,,10.0,>=9
57,1,Sophia Evans,Trennung auf Italienisch,10.0,,10.0,>=9
58,1,Sophia Evans,Ta Ra Rum Pum,10.0,,10.0,>=9
59,1,Sophia Evans,Just My Luck,10.0,,10.0,>=9
60,1,Sophia Evans,L'estate del mio primo bacio,10.0,,10.0,>=9
61,1,Sophia Evans,The Break-Up,10.0,,10.0,>=9
62,1,Sophia Evans,The Deviants,10.0,,10.0,>=9
63,1,Sophia Evans,I Was a Teenage Faust,10.0,,10.0,>=9
64,1,Sophia Evans,Paper Soldiers,10.0,,10.0,>=9
65,1,Sophia Evans,Chris Porter: Screaming from the Cosmos,10.0,,10.0,>=9
66,1,Sophia Evans,The Good Soldier Shweik,10.0,,10.0,>=9
67,1,Sophia Evans,"Tom, Dick and Harriet",10.0,,10.0,>=9
68,1,Sophia Evans,The Christmas Consultant,10.0,,10.0,>=9
69,1,Sophia Evans,A Dogwalker's Christmas Tale,10.0,,10.0,>=9
70,1,Sophia Evans,Revolting Rhymes,10.0,,10.0,>=9
71,1,Sophia Evans,Cooking with Love,10.0,,10.0,>=9
72,1,Sophia Evans,Venus im vierten Haus,10.0,,10.0,>=9
73,1,Sophia Evans,Mary's Land,10.0,,10.0,>=9
74,1,Sophia Evans,Critters Attack!,10.0,,10.0,>=9
75,1,Sophia Evans,Agent Toby Barks,10.0,,10.0,>=9
76,1,Sophia Evans,Book of Laughter,10.0,,10.0,>=9
77,1,Sophia Evans,Goodbye Herman,10.0,,10.0,>=9
78,1,Sophia Evans,BlackBerry,10.0,,10.0,>=9
79,1,Sophia Evans,Ponts de Bordeaux: Technologie de haut vol,10.0,,10.0,>=9
80,1,Sophia Evans,A Real Life Underdog Story,10.0,,10.0,>=9
81,1,Sophia Evans,Hijacked: Flight 73,10.0,,10.0,>=9
82,1,Sophia Evans,Brainwashed: Sex-Camera-Power,10.0,,10.0,>=9
83,1,Sophia Evans,The Last Mountain,10.0,,10.0,>=9
84,1,Sophia Evans,Wir Kinder vom Bahnhof Zoo – Lost Generation,10.0,,10.0,>=9
85,1,Sophia Evans,Women of the Third Reich,10.0,,10.0,>=9
86,1,Sophia Evans,Out,10.0,,10.0,>=9
87,1,Sophia Evans,Lenin and the Other Story of the Russian Revolution,10.0,,10.0,>=9
88,1,Sophia Evans,Jimi Hendrix: Hear My Train a Comin',10.0,,10.0,>=9
89,1,Sophia Evans,Freedom or Death!,10.0,,10.0,>=9
90,1,Sophia Evans,A Better Life,10.0,,10.0,>=9
91,1,Sophia Evans,Speechless: The Polar Realm,10.0,,10.0,>=9
92,1,Sophia Evans,Voyager: To the Final Frontier,10.0,,10.0,>=9
93,1,Sophia Evans,Buying Sex,1.0,,1.0,>=9
94,1,Sophia Evans,Urbanites - You Can't Rewind The Years,10.0,,10.0,>=9
95,1,Sophia Evans,Berliner,10.0,,10.0,>=9
96,1,Sophia Evans,September,10.0,,10.0,>=9
97,1,Sophia Evans,Charlie Chaplin: His Life & Work,10.0,,10.0,>=9
98,1,Sophia Evans,Hitler's Britain,10.0,,10.0,>=9
99,1,Sophia Evans,Futari wa Precure: Max Heart Movie,10.0,,10.0,>=9
100,1,Sophia Evans,Pokémon 3D Adventure: Find Mew!,10.0,,10.0,>=9
101,1,Sophia Evans,Spider-Man 3,10.0,,10.0,>=9
102,1,Sophia Evans,The Invisible,10.0,,10.0,>=9
103,1,Sophia Evans,Sweet Rain: Accuracy of Death,10.0,,10.0,>=9
104,1,Sophia Evans,The Other Side of the Tracks,10.0,,10.0,>=9
105,1,Sophia Evans,Duyung,10.0,,10.0,>=9
106,1,Sophia Evans,Skellig,10.0,,10.0,>=9
107,1,Sophia Evans,Jaane Kahan Se Aayi Hai,10.0,,10.0,>=9
108,1,Sophia Evans,SPEC: Heaven,10.0,,10.0,>=9
109,1,Sophia Evans,Survivor,10.0,,10.0,>=9
110,1,Sophia Evans,Iceman,10.0,,10.0,>=9
111,1,Sophia Evans,Arthur & Merlin,10.0,,10.0,>=9
112,1,Sophia Evans,The Age of Adaline,10.0,,10.0,>=9
113,1,Sophia Evans,Zombies Have Fallen,10.0,,10.0,>=9
114,1,Sophia Evans,Super Monsters Furever Friends,10.0,,10.0,>=9
115,1,Sophia Evans,Bloodsuckers,10.0,,10.0,>=9
116,1,Sophia Evans,Remain In Twilight,10.0,,10.0,>=9
117,1,Sophia Evans,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",10.0,,10.0,>=9
118,1,Sophia Evans,Knights of the Zodiac,10.0,,10.0,>=9
119,1,Sophia Evans,Holy,10.0,,10.0,>=9
120,1,Sophia Evans,Twelve Days,10.0,,10.0,>=9
121,1,Sophia Evans,My Precious,10.0,,10.0,>=9
122,1,Sophia Evans,Love in Harmony Valley,10.0,,10.0,>=9
123,1,Sophia Evans,Seal of Desire,10.0,,10.0,>=9
124,1,Sophia Evans,Greyson Family Christmas,10.0,,10.0,>=9
125,1,Sophia Evans,"Ma Belle, My Beauty",10.0,,10.0,>=9
126,1,Sophia Evans,Bodies of Desire,10.0,,10.0,>=9
127,1,Sophia Evans,Love on Safari,10.0,,10.0,>=9
128,1,Sophia Evans,Christmas Wedding Planner,10.0,,10.0,>=9
129,1,Sophia Evans,Beauty Salon: Special Service 3,10.0,,10.0,>=9
130,1,Sophia Evans,Love Takes Flight,10.0,,10.0,>=9
131,1,Sophia Evans,Voice from the Stone,10.0,,10.0,>=9
132,1,Sophia Evans,Cinta Selamanya,10.0,,10.0,>=9
133,1,Sophia Evans,Your Place or Mine?,10.0,,10.0,>=9
134,1,Sophia Evans,Undercover Bridesmaid,10.0,,10.0,>=9
135,1,Sophia Evans,Anna Bond,10.0,,10.0,>=9
136,1,Sophia Evans,Made of Honor,10.0,,10.0,>=9
137,1,Sophia Evans,Adam & Steve,10.0,,10.0,>=9
138,1,Sophia Evans,Life or Something Like It,10.0,,10.0,>=9
139,1,Sophia Evans,The Greenskeeper,10.0,,10.0,>=9
140,1,Sophia Evans,Vulgar,10.0,,10.0,>=9
141,1,Sophia Evans,The Triangle,10.0,,10.0,>=9
142,1,Sophia Evans,Rise: Blood Hunter,10.0,,10.0,>=9
143,1,Sophia Evans,Wicked Lake,10.0,,10.0,>=9
144,1,Sophia Evans,Dream Home,10.0,,10.0,>=9
145,1,Sophia Evans,Ingression,10.0,,10.0,>=9
146,1,Sophia Evans,Legion of the Dead,10.0,,10.0,>=9
147,1,Sophia Evans,2-Headed Shark Attack,10.0,,10.0,>=9
148,1,Sophia Evans,Parasyte: Part 2,10.0,,10.0,>=9
149,1,Sophia Evans,Swamp Freak,10.0,,10.0,>=9
150,1,Sophia Evans,The Basement,10.0,,10.0,>=9
151,1,Sophia Evans,The Factory,10.0,,10.0,>=9
152,1,Sophia Evans,Zombie Fighters,10.0,,10.0,>=9
153,1,Sophia Evans,Edgar Allen Poe's Ligeia,10.0,,10.0,>=9
154,1,Sophia Evans,We Summon the Darkness,10.0,,10.0,>=9
155,1,Sophia Evans,Spookiz: The Movie,10.0,,10.0,>=9
156,1,Sophia Evans,The Huntress: Rune of the Dead,10.0,,10.0,>=9
157,1,Sophia Evans,The Beta Test,10.0,,10.0,>=9
158,1,Sophia Evans,Undeaducated,10.0,,10.0,>=9
0,2,Benjamin Murphy,The Roundup: No Way Out,10.0,,10.0,>=9
1,2,Benjamin Murphy,A Killer Romance,10.0,,10.0,>=9
2,2,Benjamin Murphy,Breakout,10.0,,10.0,>=9
3,2,Benjamin Murphy,Rev,10.0,,10.0,>=9
4,2,Benjamin Murphy,Fire Cloud Evil God 2: Eighteen Dragon Palms,10.0,,10.0,>=9
5,2,Benjamin Murphy,Devil's Fairground,10.0,,10.0,>=9
6,2,Benjamin Murphy,Space,10.0,,10.0,>=9
7,2,Benjamin Murphy,Daniel Craig vs James Bond,10.0,,10.0,>=9
8,2,Benjamin Murphy,Enemy Within,10.0,,10.0,>=9
9,2,Benjamin Murphy,S.W.A.T.: Under Siege,10.0,,10.0,>=9
10,2,Benjamin Murphy,Kill Switch,10.0,,10.0,>=9
11,2,Benjamin Murphy,Altitude,10.0,,10.0,>=9
12,2,Benjamin Murphy,The Fate of the Furious,10.0,,10.0,>=9
13,2,Benjamin Murphy,Hitman: Agent 47,10.0,,10.0,>=9
14,2,Benjamin Murphy,Absolute Zero,10.0,,10.0,>=9
15,2,Benjamin Murphy,Submarine 707 Revolution,10.0,,10.0,>=9
16,2,Benjamin Murphy,X-Men: The Last Stand,10.0,,10.0,>=9
17,2,Benjamin Murphy,The Day After Tomorrow,10.0,,10.0,>=9
18,2,Benjamin Murphy,The In-Laws,10.0,,10.0,>=9
19,2,Benjamin Murphy,Pearl Harbor,10.0,,10.0,>=9
20,2,Benjamin Murphy,"Lord, I Believe",10.0,,10.0,>=9
21,2,Benjamin Murphy,Shrek,10.0,,10.0,>=9
22,2,Benjamin Murphy,Early Bloomer,10.0,,10.0,>=9
23,2,Benjamin Murphy,Princess Stories Volume Two: Tales of Friendship,10.0,,10.0,>=9
24,2,Benjamin Murphy,Dora the Explorer: Undercover Dora,10.0,,10.0,>=9
25,2,Benjamin Murphy,The Garden of Sinners: The Hollow Shrine,10.0,,10.0,>=9
26,2,Benjamin Murphy,Space Chimps 2: Zartog Strikes Back,10.0,,10.0,>=9
27,2,Benjamin Murphy,Kowarekake no Orgel,10.0,,10.0,>=9
28,2,Benjamin Murphy,Chelsea Manning Had Secrets,10.0,,10.0,>=9
29,2,Benjamin Murphy,Epic,10.0,,10.0,>=9
30,2,Benjamin Murphy,Exploring New Horizons,10.0,,10.0,>=9
31,2,Benjamin Murphy,Prologue,10.0,,10.0,>=9
32,2,Benjamin Murphy,The Motor City Slice,10.0,,10.0,>=9
33,2,Benjamin Murphy,Parralel,10.0,,10.0,>=9
34,2,Benjamin Murphy,Zoo Wars 2,10.0,,10.0,>=9
35,2,Benjamin Murphy,Scoob!,10.0,,10.0,>=9
36,2,Benjamin Murphy,The Academy of Magic,10.0,,10.0,>=9
37,2,Benjamin Murphy,Armstrong,10.0,,10.0,>=9
38,2,Benjamin Murphy,Spider-Man: Across the Spider-Verse,10.0,,10.0,>=9
39,2,Benjamin Murphy,I Know You're Afraid Too,10.0,,10.0,>=9
40,2,Benjamin Murphy,The Little Mermaid,10.0,,10.0,>=9
41,2,Benjamin Murphy,The Final Say,10.0,,10.0,>=9
42,2,Benjamin Murphy,"Cases of Teens: The Nerd, the Brute and the Rocker",10.0,,10.0,>=9
43,2,Benjamin Murphy,Rally Road Racers,10.0,,10.0,>=9
44,2,Benjamin Murphy,Crater,10.0,,10.0,>=9
45,2,Benjamin Murphy,Heaven Under The Sky,10.0,,10.0,>=9
46,2,Benjamin Murphy,Detective Bruno,10.0,,10.0,>=9
47,2,Benjamin Murphy,Sonic Drone Home,10.0,,10.0,>=9
48,2,Benjamin Murphy,Sneakerella,10.0,,10.0,>=9
49,2,Benjamin Murphy,The Snail and the Whale,10.0,,10.0,>=9
50,2,Benjamin Murphy,Poor Rich Family,10.0,,10.0,>=9
51,2,Benjamin Murphy,Blurt!,10.0,,10.0,>=9
52,2,Benjamin Murphy,Luis and the Aliens,10.0,,10.0,>=9
53,2,Benjamin Murphy,Trek: The Movie,10.0,,10.0,>=9
54,2,Benjamin Murphy,Thomas & Friends: The Great Race,10.0,,10.0,>=9
55,2,Benjamin Murphy,Bling,10.0,,10.0,>=9
56,2,Benjamin Murphy,Tiny Giants 3D,10.0,,10.0,>=9
57,2,Benjamin Murphy,Trennung auf Italienisch,10.0,,10.0,>=9
58,2,Benjamin Murphy,Ta Ra Rum Pum,10.0,,10.0,>=9
59,2,Benjamin Murphy,Just My Luck,10.0,,10.0,>=9
60,2,Benjamin Murphy,L'estate del mio primo bacio,10.0,,10.0,>=9
61,2,Benjamin Murphy,The Break-Up,10.0,,10.0,>=9
62,2,Benjamin Murphy,The Deviants,10.0,,10.0,>=9
63,2,Benjamin Murphy,I Was a Teenage Faust,10.0,,10.0,>=9
64,2,Benjamin Murphy,Paper Soldiers,10.0,,10.0,>=9
65,2,Benjamin Murphy,Chris Porter: Screaming from the Cosmos,10.0,,10.0,>=9
66,2,Benjamin Murphy,The Good Soldier Shweik,10.0,,10.0,>=9
67,2,Benjamin Murphy,"Tom, Dick and Harriet",10.0,,10.0,>=9
68,2,Benjamin Murphy,The Christmas Consultant,10.0,,10.0,>=9
69,2,Benjamin Murphy,A Dogwalker's Christmas Tale,10.0,,10.0,>=9
70,2,Benjamin Murphy,Revolting Rhymes,10.0,,10.0,>=9
71,2,Benjamin Murphy,Cooking with Love,10.0,,10.0,>=9
72,2,Benjamin Murphy,Venus im vierten Haus,10.0,,10.0,>=9
73,2,Benjamin Murphy,Mary's Land,10.0,,10.0,>=9
74,2,Benjamin Murphy,Critters Attack!,10.0,,10.0,>=9
75,2,Benjamin Murphy,Agent Toby Barks,10.0,,10.0,>=9
76,2,Benjamin Murphy,Book of Laughter,10.0,,10.0,>=9
77,2,Benjamin Murphy,Goodbye Herman,10.0,,10.0,>=9
78,2,Benjamin Murphy,BlackBerry,10.0,,10.0,>=9
