item,user,user_name,item_name,LLM_rating,LLM_interaction_HTML,rating,should_be
31,0,Henry Martinez,Prologue,1.0,,1.0,<=2
32,0,Henry Martinez,The Motor City Slice,1.0,,1.0,<=2
33,0,Henry Martinez,Parralel,1.0,,1.0,<=2
34,0,Henry Martinez,Zoo Wars 2,1.0,,1.0,<=2
35,0,Henry Martinez,Scoob!,1.0,,1.0,<=2
36,0,Henry Martinez,The Academy of Magic,1.0,,1.0,<=2
37,0,Henry Martinez,Armstrong,1.0,,1.0,<=2
38,0,Henry Martinez,Spider-Man: Across the Spider-Verse,1.0,,1.0,<=2
39,0,Henry Martinez,I Know You're Afraid Too,1.0,,1.0,<=2
40,0,Henry Martinez,The Little Mermaid,1.0,,1.0,<=2
41,0,Henry Martinez,The Final Say,1.0,,1.0,<=2
42,0,Henry Martinez,"Cases of Teens: The Nerd, the Brute and the Rocker",1.0,,1.0,<=2
43,0,Henry Martinez,Rally Road Racers,1.0,,1.0,<=2
44,0,Henry Martinez,Crater,1.0,,1.0,<=2
45,0,Henry Martinez,Heaven Under The Sky,1.0,,1.0,<=2
46,0,Henry Martinez,Detective Bruno,1.0,,1.0,<=2
47,0,Henry Martinez,Sonic Drone Home,1.0,,1.0,<=2
48,0,Henry Martinez,Sneakerella,1.0,,1.0,<=2
49,0,Henry Martinez,The Snail and the Whale,1.0,,1.0,<=2
50,0,Henry Martinez,Poor Rich Family,1.0,,1.0,<=2
51,0,Henry Martinez,Blurt!,1.0,,1.0,<=2
52,0,Henry Martinez,Luis and the Aliens,1.0,,1.0,<=2
53,0,Henry Martinez,Trek: The Movie,1.0,,1.0,<=2
54,0,Henry Martinez,Thomas & Friends: The Great Race,1.0,,1.0,<=2
55,0,Henry Martinez,Bling,1.0,,1.0,<=2
56,0,Henry Martinez,Tiny Giants 3D,1.0,,1.0,<=2
57,0,Henry Martinez,Trennung auf Italienisch,1.0,,1.0,<=2
58,0,Henry Martinez,Ta Ra Rum Pum,1.0,,1.0,<=2
59,0,Henry Martinez,Just My Luck,1.0,,1.0,<=2
60,0,Henry Martinez,L'estate del mio primo bacio,1.0,,1.0,<=2
61,0,Henry Martinez,The Break-Up,1.0,,1.0,<=2
62,0,Henry Martinez,The Deviants,1.0,,1.0,<=2
63,0,Henry Martinez,I Was a Teenage Faust,1.0,,1.0,<=2
64,0,Henry Martinez,Paper Soldiers,1.0,,1.0,<=2
65,0,Henry Martinez,Chris Porter: Screaming from the Cosmos,1.0,,1.0,<=2
66,0,Henry Martinez,The Good Soldier Shweik,1.0,,1.0,<=2
67,0,Henry Martinez,"Tom, Dick and Harriet",1.0,,1.0,<=2
68,0,Henry Martinez,The Christmas Consultant,1.0,,1.0,<=2
69,0,Henry Martinez,A Dogwalker's Christmas Tale,1.0,,1.0,<=2
70,0,Henry Martinez,Revolting Rhymes,1.0,,1.0,<=2
71,0,Henry Martinez,Cooking with Love,1.0,,1.0,<=2
72,0,Henry Martinez,Venus im vierten Haus,1.0,,1.0,<=2
73,0,Henry Martinez,Mary's Land,1.0,,1.0,<=2
74,0,Henry Martinez,Critters Attack!,1.0,,1.0,<=2
75,0,Henry Martinez,Agent Toby Barks,1.0,,1.0,<=2
76,0,Henry Martinez,Book of Laughter,1.0,,1.0,<=2
77,0,Henry Martinez,Goodbye Herman,1.0,,1.0,<=2
78,0,Henry Martinez,BlackBerry,1.0,,1.0,<=2
79,0,Henry Martinez,Ponts de Bordeaux: Technologie de haut vol,1.0,,1.0,<=2
80,0,Henry Martinez,A Real Life Underdog Story,1.0,,1.0,<=2
81,0,Henry Martinez,Hijacked: Flight 73,1.0,,1.0,<=2
82,0,Henry Martinez,Brainwashed: Sex-Camera-Power,1.0,,1.0,<=2
83,0,Henry Martinez,The Last Mountain,1.0,,1.0,<=2
84,0,Henry Martinez,Wir Kinder vom Bahnhof Zoo – Lost Generation,1.0,,1.0,<=2
85,0,Henry Martinez,Women of the Third Reich,1.0,,1.0,<=2
86,0,Henry Martinez,Out,1.0,,1.0,<=2
87,0,Henry Martinez,Lenin and the Other Story of the Russian Revolution,1.0,,1.0,<=2
88,0,Henry Martinez,Jimi Hendrix: Hear My Train a Comin',1.0,,1.0,<=2
89,0,Henry Martinez,Freedom or Death!,1.0,,1.0,<=2
90,0,Henry Martinez,A Better Life,1.0,,1.0,<=2
91,0,Henry Martinez,Speechless: The Polar Realm,1.0,,1.0,<=2
92,0,Henry Martinez,Voyager: To the Final Frontier,1.0,,1.0,<=2
93,0,Henry Martinez,Buying Sex,1.0,,1.0,<=2
94,0,Henry Martinez,Urbanites - You Can't Rewind The Years,1.0,,1.0,<=2
95,0,Henry Martinez,Berliner,1.0,,1.0,<=2
96,0,Henry Martinez,September,1.0,,1.0,<=2
97,0,Henry Martinez,Charlie Chaplin: His Life & Work,1.0,,1.0,<=2
98,0,Henry Martinez,Hitler's Britain,1.0,,1.0,<=2
99,0,Henry Martinez,Futari wa Precure: Max Heart Movie,1.0,,1.0,<=2
100,0,Henry Martinez,Pokémon 3D Adventure: Find Mew!,1.0,,1.0,<=2
101,0,Henry Martinez,Spider-Man 3,1.0,,1.0,<=2
102,0,Henry Martinez,The Invisible,1.0,,1.0,<=2
103,0,Henry Martinez,Sweet Rain: Accuracy of Death,1.0,,1.0,<=2
104,0,Henry Martinez,The Other Side of the Tracks,1.0,,1.0,<=2
105,0,Henry Martinez,Duyung,1.0,,1.0,<=2
106,0,Henry Martinez,Skellig,1.0,,1.0,<=2
107,0,Henry Martinez,Jaane Kahan Se Aayi Hai,1.0,,1.0,<=2
108,0,Henry Martinez,SPEC: Heaven,1.0,,1.0,<=2
109,0,Henry Martinez,Survivor,1.0,,1.0,<=2
110,0,Henry Martinez,Iceman,1.0,,1.0,<=2
111,0,Henry Martinez,Arthur & Merlin,1.0,,1.0,<=2
112,0,Henry Martinez,The Age of Adaline,1.0,,1.0,<=2
113,0,Henry Martinez,Zombies Have Fallen,1.0,,1.0,<=2
114,0,Henry Martinez,Super Monsters Furever Friends,1.0,,1.0,<=2
115,0,Henry Martinez,Bloodsuckers,1.0,,1.0,<=2
116,0,Henry Martinez,Remain In Twilight,1.0,,1.0,<=2
117,0,Henry Martinez,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",1.0,,1.0,<=2
118,0,Henry Martinez,Knights of the Zodiac,1.0,,1.0,<=2
119,0,Henry Martinez,Holy,1.0,,1.0,<=2
120,0,Henry Martinez,Twelve Days,1.0,,1.0,<=2
121,0,Henry Martinez,My Precious,1.0,,1.0,<=2
122,0,Henry Martinez,Love in Harmony Valley,1.0,,1.0,<=2
123,0,Henry Martinez,Seal of Desire,1.0,,1.0,<=2
124,0,Henry Martinez,Greyson Family Christmas,1.0,,1.0,<=2
125,0,Henry Martinez,"Ma Belle, My Beauty",1.0,,1.0,<=2
126,0,Henry Martinez,Bodies of Desire,1.0,,1.0,<=2
127,0,Henry Martinez,Love on Safari,1.0,,1.0,<=2
128,0,Henry Martinez,Christmas Wedding Planner,1.0,,1.0,<=2
129,0,Henry Martinez,Beauty Salon: Special Service 3,1.0,,1.0,<=2
130,0,Henry Martinez,Love Takes Flight,1.0,,1.0,<=2
131,0,Henry Martinez,Voice from the Stone,1.0,,1.0,<=2
132,0,Henry Martinez,Cinta Selamanya,1.0,,1.0,<=2
133,0,Henry Martinez,Your Place or Mine?,1.0,,1.0,<=2
134,0,Henry Martinez,Undercover Bridesmaid,1.0,,1.0,<=2
135,0,Henry Martinez,Anna Bond,1.0,,1.0,<=2
136,0,Henry Martinez,Made of Honor,1.0,,1.0,<=2
137,0,Henry Martinez,Adam & Steve,1.0,,1.0,<=2
138,0,Henry Martinez,Life or Something Like It,1.0,,1.0,<=2
139,0,Henry Martinez,The Greenskeeper,1.0,,1.0,<=2
140,0,Henry Martinez,Vulgar,1.0,,1.0,<=2
141,0,Henry Martinez,The Triangle,1.0,,1.0,<=2
142,0,Henry Martinez,Rise: Blood Hunter,1.0,,1.0,<=2
143,0,Henry Martinez,Wicked Lake,1.0,,1.0,<=2
144,0,Henry Martinez,Dream Home,1.0,,1.0,<=2
145,0,Henry Martinez,Ingression,1.0,,1.0,<=2
146,0,Henry Martinez,Legion of the Dead,1.0,,1.0,<=2
147,0,Henry Martinez,2-Headed Shark Attack,1.0,,1.0,<=2
148,0,Henry Martinez,Parasyte: Part 2,1.0,,1.0,<=2
149,0,Henry Martinez,Swamp Freak,1.0,,1.0,<=2
150,0,Henry Martinez,The Basement,1.0,,1.0,<=2
151,0,Henry Martinez,The Factory,1.0,,1.0,<=2
152,0,Henry Martinez,Zombie Fighters,1.0,,1.0,<=2
153,0,Henry Martinez,Edgar Allen Poe's Ligeia,1.0,,1.0,<=2
154,0,Henry Martinez,We Summon the Darkness,1.0,,1.0,<=2
155,0,Henry Martinez,Spookiz: The Movie,1.0,,1.0,<=2
156,0,Henry Martinez,The Huntress: Rune of the Dead,1.0,,1.0,<=2
157,0,Henry Martinez,The Beta Test,1.0,,1.0,<=2
158,0,Henry Martinez,Undeaducated,1.0,,1.0,<=2
0,1,Emma Brown,The Roundup: No Way Out,1.0,,1.0,<=2
1,1,Emma Brown,A Killer Romance,1.0,,1.0,<=2
2,1,Emma Brown,Breakout,1.0,,1.0,<=2
3,1,Emma Brown,Rev,1.0,,1.0,<=2
4,1,Emma Brown,Fire Cloud Evil God 2: Eighteen Dragon Palms,1.0,,1.0,<=2
5,1,Emma Brown,Devil's Fairground,1.0,,1.0,<=2
6,1,Emma Brown,Space,1.0,,1.0,<=2
7,1,Emma Brown,Daniel Craig vs James Bond,1.0,,1.0,<=2
8,1,Emma Brown,Enemy Within,1.0,,1.0,<=2
9,1,Emma Brown,S.W.A.T.: Under Siege,1.0,,1.0,<=2
10,1,Emma Brown,Kill Switch,1.0,,1.0,<=2
11,1,Emma Brown,Altitude,1.0,,1.0,<=2
12,1,Emma Brown,The Fate of the Furious,1.0,,1.0,<=2
13,1,Emma Brown,Hitman: Agent 47,1.0,,1.0,<=2
14,1,Emma Brown,Absolute Zero,1.0,,1.0,<=2
15,1,Emma Brown,Submarine 707 Revolution,1.0,,1.0,<=2
16,1,Emma Brown,X-Men: The Last Stand,1.0,,1.0,<=2
17,1,Emma Brown,The Day After Tomorrow,1.0,,1.0,<=2
18,1,Emma Brown,The In-Laws,1.0,,1.0,<=2
19,1,Emma Brown,Pearl Harbor,1.0,,1.0,<=2
20,1,Emma Brown,"Lord, I Believe",1.0,,1.0,<=2
21,1,Emma Brown,Shrek,1.0,,1.0,<=2
22,1,Emma Brown,Early Bloomer,1.0,,1.0,<=2
23,1,Emma Brown,Princess Stories Volume Two: Tales of Friendship,1.0,,1.0,<=2
24,1,Emma Brown,Dora the Explorer: Undercover Dora,1.0,,1.0,<=2
25,1,Emma Brown,The Garden of Sinners: The Hollow Shrine,1.0,,1.0,<=2
26,1,Emma Brown,Space Chimps 2: Zartog Strikes Back,1.0,,1.0,<=2
27,1,Emma Brown,Kowarekake no Orgel,1.0,,1.0,<=2
28,1,Emma Brown,Chelsea Manning Had Secrets,1.0,,1.0,<=2
29,1,Emma Brown,Epic,1.0,,1.0,<=2
30,1,Emma Brown,Exploring New Horizons,1.0,,1.0,<=2
31,1,Emma Brown,Prologue,1.0,,1.0,<=2
32,1,Emma Brown,The Motor City Slice,1.0,,1.0,<=2
33,1,Emma Brown,Parralel,1.0,,1.0,<=2
34,1,Emma Brown,Zoo Wars 2,1.0,,1.0,<=2
35,1,Emma Brown,Scoob!,1.0,,1.0,<=2
36,1,Emma Brown,The Academy of Magic,1.0,,1.0,<=2
37,1,Emma Brown,Armstrong,1.0,,1.0,<=2
38,1,Emma Brown,Spider-Man: Across the Spider-Verse,1.0,,1.0,<=2
39,1,Emma Brown,I Know You're Afraid Too,1.0,,1.0,<=2
40,1,Emma Brown,The Little Mermaid,1.0,,1.0,<=2
41,1,Emma Brown,The Final Say,1.0,,1.0,<=2
42,1,Emma Brown,"Cases of Teens: The Nerd, the Brute and the Rocker",1.0,,1.0,<=2
43,1,Emma Brown,Rally Road Racers,1.0,,1.0,<=2
44,1,Emma Brown,Crater,1.0,,1.0,<=2
45,1,Emma Brown,Heaven Under The Sky,1.0,,1.0,<=2
46,1,Emma Brown,Detective Bruno,1.0,,1.0,<=2
47,1,Emma Brown,Sonic Drone Home,1.0,,1.0,<=2
48,1,Emma Brown,Sneakerella,1.0,,1.0,<=2
49,1,Emma Brown,The Snail and the Whale,1.0,,1.0,<=2
50,1,Emma Brown,Poor Rich Family,1.0,,1.0,<=2
51,1,Emma Brown,Blurt!,1.0,,1.0,<=2
52,1,Emma Brown,Luis and the Aliens,1.0,,1.0,<=2
53,1,Emma Brown,Trek: The Movie,1.0,,1.0,<=2
54,1,Emma Brown,Thomas & Friends: The Great Race,1.0,,1.0,<=2
55,1,Emma Brown,Bling,1.0,,1.0,<=2
56,1,Emma Brown,Tiny Giants 3D,1.0,,1.0,<=2
57,1,Emma Brown,Trennung auf Italienisch,1.0,,1.0,<=2
58,1,Emma Brown,Ta Ra Rum Pum,1.0,,1.0,<=2
59,1,Emma Brown,Just My Luck,1.0,,1.0,<=2
60,1,Emma Brown,L'estate del mio primo bacio,1.0,,1.0,<=2
61,1,Emma Brown,The Break-Up,1.0,,1.0,<=2
62,1,Emma Brown,The Deviants,1.0,,1.0,<=2
63,1,Emma Brown,I Was a Teenage Faust,1.0,,1.0,<=2
64,1,Emma Brown,Paper Soldiers,1.0,,1.0,<=2
65,1,Emma Brown,Chris Porter: Screaming from the Cosmos,1.0,,1.0,<=2
66,1,Emma Brown,The Good Soldier Shweik,1.0,,1.0,<=2
67,1,Emma Brown,"Tom, Dick and Harriet",1.0,,1.0,<=2
68,1,Emma Brown,The Christmas Consultant,1.0,,1.0,<=2
69,1,Emma Brown,A Dogwalker's Christmas Tale,1.0,,1.0,<=2
70,1,Emma Brown,Revolting Rhymes,1.0,,1.0,<=2
71,1,Emma Brown,Cooking with Love,1.0,,1.0,<=2
72,1,Emma Brown,Venus im vierten Haus,1.0,,1.0,<=2
73,1,Emma Brown,Mary's Land,1.0,,1.0,<=2
74,1,Emma Brown,Critters Attack!,1.0,,1.0,<=2
75,1,Emma Brown,Agent Toby Barks,1.0,,1.0,<=2
76,1,Emma Brown,Book of Laughter,1.0,,1.0,<=2
77,1,Emma Brown,Goodbye Herman,1.0,,1.0,<=2
78,1,Emma Brown,BlackBerry,1.0,,1.0,<=2
79,1,Emma Brown,Ponts de Bordeaux: Technologie de haut vol,1.0,,1.0,<=2
80,1,Emma Brown,A Real Life Underdog Story,1.0,,1.0,<=2
81,1,Emma Brown,Hijacked: Flight 73,1.0,,1.0,<=2
82,1,Emma Brown,Brainwashed: Sex-Camera-Power,1.0,,1.0,<=2
83,1,Emma Brown,The Last Mountain,1.0,,1.0,<=2
84,1,Emma Brown,Wir Kinder vom Bahnhof Zoo – Lost Generation,1.0,,1.0,<=2
85,1,Emma Brown,Women of the Third Reich,1.0,,1.0,<=2
86,1,Emma Brown,Out,1.0,,1.0,<=2
87,1,Emma Brown,Lenin and the Other Story of the Russian Revolution,1.0,,1.0,<=2
88,1,Emma Brown,Jimi Hendrix: Hear My Train a Comin',1.0,,1.0,<=2
89,1,Emma Brown,Freedom or Death!,1.0,,1.0,<=2
90,1,Emma Brown,A Better Life,1.0,,1.0,<=2
91,1,Emma Brown,Speechless: The Polar Realm,1.0,,1.0,<=2
92,1,Emma Brown,Voyager: To the Final Frontier,1.0,,1.0,<=2
93,1,Emma Brown,Buying Sex,1.0,,1.0,<=2
94,1,Emma Brown,Urbanites - You Can't Rewind The Years,1.0,,1.0,<=2
95,1,Emma Brown,Berliner,1.0,,1.0,<=2
96,1,Emma Brown,September,1.0,,1.0,<=2
97,1,Emma Brown,Charlie Chaplin: His Life & Work,1.0,,1.0,<=2
98,1,Emma Brown,Hitler's Britain,1.0,,1.0,<=2
99,1,Emma Brown,Futari wa Precure: Max Heart Movie,1.0,,1.0,<=2
100,1,Emma Brown,Pokémon 3D Adventure: Find Mew!,1.0,,1.0,<=2
101,1,Emma Brown,Spider-Man 3,1.0,,1.0,<=2
102,1,Emma Brown,The Invisible,1.0,,1.0,<=2
103,1,Emma Brown,Sweet Rain: Accuracy of Death,1.0,,1.0,<=2
104,1,Emma Brown,The Other Side of the Tracks,1.0,,1.0,<=2
105,1,Emma Brown,Duyung,1.0,,1.0,<=2
106,1,Emma Brown,Skellig,1.0,,1.0,<=2
107,1,Emma Brown,Jaane Kahan Se Aayi Hai,1.0,,1.0,<=2
108,1,Emma Brown,SPEC: Heaven,1.0,,1.0,<=2
109,1,Emma Brown,Survivor,1.0,,1.0,<=2
110,1,Emma Brown,Iceman,1.0,,1.0,<=2
111,1,Emma Brown,Arthur & Merlin,1.0,,1.0,<=2
112,1,Emma Brown,The Age of Adaline,1.0,,1.0,<=2
113,1,Emma Brown,Zombies Have Fallen,1.0,,1.0,<=2
114,1,Emma Brown,Super Monsters Furever Friends,1.0,,1.0,<=2
115,1,Emma Brown,Bloodsuckers,1.0,,1.0,<=2
116,1,Emma Brown,Remain In Twilight,1.0,,1.0,<=2
117,1,Emma Brown,"Justice League x RWBY: Super Heroes & Huntsmen, Part One",1.0,,1.0,<=2
118,1,Emma Brown,Knights of the Zodiac,1.0,,1.0,<=2
119,1,Emma Brown,Holy,1.0,,1.0,<=2
120,1,Emma Brown,Twelve Days,1.0,,1.0,<=2
121,1,Emma Brown,My Precious,1.0,,1.0,<=2
122,1,Emma Brown,Love in Harmony Valley,1.0,,1.0,<=2
123,1,Emma Brown,Seal of Desire,1.0,,1.0,<=2
124,1,Emma Brown,Greyson Family Christmas,1.0,,1.0,<=2
125,1,Emma Brown,"Ma Belle, My Beauty",1.0,,1.0,<=2
126,1,Emma Brown,Bodies of Desire,1.0,,1.0,<=2
127,1,Emma Brown,Love on Safari,1.0,,1.0,<=2
128,1,Emma Brown,Christmas Wedding Planner,1.0,,1.0,<=2
129,1,Emma Brown,Beauty Salon: Special Service 3,1.0,,1.0,<=2
130,1,Emma Brown,Love Takes Flight,1.0,,1.0,<=2
131,1,Emma Brown,Voice from the Stone,1.0,,1.0,<=2
132,1,Emma Brown,Cinta Selamanya,1.0,,1.0,<=2
133,1,Emma Brown,Your Place or Mine?,1.0,,1.0,<=2
134,1,Emma Brown,Undercover Bridesmaid,1.0,,1.0,<=2
135,1,Emma Brown,Anna Bond,1.0,,1.0,<=2
136,1,Emma Brown,Made of Honor,1.0,,1.0,<=2
137,1,Emma Brown,Adam & Steve,1.0,,1.0,<=2
138,1,Emma Brown,Life or Something Like It,1.0,,1.0,<=2
139,1,Emma Brown,The Greenskeeper,1.0,,1.0,<=2
140,1,Emma Brown,Vulgar,1.0,,1.0,<=2
141,1,Emma Brown,The Triangle,1.0,,1.0,<=2
142,1,Emma Brown,Rise: Blood Hunter,1.0,,1.0,<=2
143,1,Emma Brown,Wicked Lake,1.0,,1.0,<=2
144,1,Emma Brown,Dream Home,1.0,,1.0,<=2
145,1,Emma Brown,Ingression,1.0,,1.0,<=2
146,1,Emma Brown,Legion of the Dead,1.0,,1.0,<=2
147,1,Emma Brown,2-Headed Shark Attack,1.0,,1.0,<=2
148,1,Emma Brown,Parasyte: Part 2,1.0,,1.0,<=2
149,1,Emma Brown,Swamp Freak,1.0,,1.0,<=2
150,1,Emma Brown,The Basement,1.0,,1.0,<=2
151,1,Emma Brown,The Factory,1.0,,1.0,<=2
152,1,Emma Brown,Zombie Fighters,1.0,,1.0,<=2
153,1,Emma Brown,Edgar Allen Poe's Ligeia,1.0,,1.0,<=2
154,1,Emma Brown,We Summon the Darkness,1.0,,1.0,<=2
155,1,Emma Brown,Spookiz: The Movie,1.0,,1.0,<=2
156,1,Emma Brown,The Huntress: Rune of the Dead,1.0,,1.0,<=2
157,1,Emma Brown,The Beta Test,1.0,,1.0,<=2
158,1,Emma Brown,Undeaducated,1.0,,1.0,<=2
0,2,Samuel Johnson,The Roundup: No Way Out,1.0,,1.0,<=2
1,2,Samuel Johnson,A Killer Romance,1.0,,1.0,<=2
2,2,Samuel Johnson,Breakout,1.0,,1.0,<=2
3,2,Samuel Johnson,Rev,1.0,,1.0,<=2
4,2,Samuel Johnson,Fire Cloud Evil God 2: Eighteen Dragon Palms,1.0,,1.0,<=2
5,2,Samuel Johnson,Devil's Fairground,1.0,,1.0,<=2
6,2,Samuel Johnson,Space,1.0,,1.0,<=2
7,2,Samuel Johnson,Daniel Craig vs James Bond,1.0,,1.0,<=2
8,2,Samuel Johnson,Enemy Within,1.0,,1.0,<=2
9,2,Samuel Johnson,S.W.A.T.: Under Siege,1.0,,1.0,<=2
10,2,Samuel Johnson,Kill Switch,1.0,,1.0,<=2
11,2,Samuel Johnson,Altitude,1.0,,1.0,<=2
12,2,Samuel Johnson,The Fate of the Furious,1.0,,1.0,<=2
13,2,Samuel Johnson,Hitman: Agent 47,1.0,,1.0,<=2
14,2,Samuel Johnson,Absolute Zero,1.0,,1.0,<=2
15,2,Samuel Johnson,Submarine 707 Revolution,1.0,,1.0,<=2
16,2,Samuel Johnson,X-Men: The Last Stand,1.0,,1.0,<=2
17,2,Samuel Johnson,The Day After Tomorrow,1.0,,1.0,<=2
18,2,Samuel Johnson,The In-Laws,1.0,,1.0,<=2
19,2,Samuel Johnson,Pearl Harbor,1.0,,1.0,<=2
20,2,Samuel Johnson,"Lord, I Believe",1.0,,1.0,<=2
21,2,Samuel Johnson,Shrek,1.0,,1.0,<=2
22,2,Samuel Johnson,Early Bloomer,1.0,,1.0,<=2
23,2,Samuel Johnson,Princess Stories Volume Two: Tales of Friendship,1.0,,1.0,<=2
24,2,Samuel Johnson,Dora the Explorer: Undercover Dora,1.0,,1.0,<=2
25,2,Samuel Johnson,The Garden of Sinners: The Hollow Shrine,1.0,,1.0,<=2
26,2,Samuel Johnson,Space Chimps 2: Zartog Strikes Back,1.0,,1.0,<=2
27,2,Samuel Johnson,Kowarekake no Orgel,1.0,,1.0,<=2
28,2,Samuel Johnson,Chelsea Manning Had Secrets,1.0,,1.0,<=2
29,2,Samuel Johnson,Epic,1.0,,1.0,<=2
30,2,Samuel Johnson,Exploring New Horizons,1.0,,1.0,<=2
31,2,Samuel Johnson,Prologue,1.0,,1.0,<=2
32,2,Samuel Johnson,The Motor City Slice,1.0,,1.0,<=2
33,2,Samuel Johnson,Parralel,1.0,,1.0,<=2
34,2,Samuel Johnson,Zoo Wars 2,1.0,,1.0,<=2
35,2,Samuel Johnson,Scoob!,1.0,,1.0,<=2
36,2,Samuel Johnson,The Academy of Magic,1.0,,1.0,<=2
37,2,Samuel Johnson,Armstrong,1.0,,1.0,<=2
38,2,Samuel Johnson,Spider-Man: Across the Spider-Verse,1.0,,1.0,<=2
39,2,Samuel Johnson,I Know You're Afraid Too,1.0,,1.0,<=2
40,2,Samuel Johnson,The Little Mermaid,1.0,,1.0,<=2
41,2,Samuel Johnson,The Final Say,1.0,,1.0,<=2
42,2,Samuel Johnson,"Cases of Teens: The Nerd, the Brute and the Rocker",1.0,,1.0,<=2
43,2,Samuel Johnson,Rally Road Racers,1.0,,1.0,<=2
44,2,Samuel Johnson,Crater,1.0,,1.0,<=2
45,2,Samuel Johnson,Heaven Under The Sky,1.0,,1.0,<=2
46,2,Samuel Johnson,Detective Bruno,1.0,,1.0,<=2
47,2,Samuel Johnson,Sonic Drone Home,1.0,,1.0,<=2
48,2,Samuel Johnson,Sneakerella,1.0,,1.0,<=2
49,2,Samuel Johnson,The Snail and the Whale,1.0,,1.0,<=2
50,2,Samuel Johnson,Poor Rich Family,1.0,,1.0,<=2
51,2,Samuel Johnson,Blurt!,1.0,,1.0,<=2
52,2,Samuel Johnson,Luis and the Aliens,1.0,,1.0,<=2
53,2,Samuel Johnson,Trek: The Movie,1.0,,1.0,<=2
54,2,Samuel Johnson,Thomas & Friends: The Great Race,1.0,,1.0,<=2
55,2,Samuel Johnson,Bling,1.0,,1.0,<=2
56,2,Samuel Johnson,Tiny Giants 3D,1.0,,1.0,<=2
57,2,Samuel Johnson,Trennung auf Italienisch,1.0,,1.0,<=2
58,2,Samuel Johnson,Ta Ra Rum Pum,1.0,,1.0,<=2
59,2,Samuel Johnson,Just My Luck,1.0,,1.0,<=2
60,2,Samuel Johnson,L'estate del mio primo bacio,1.0,,1.0,<=2
61,2,Samuel Johnson,The Break-Up,1.0,,1.0,<=2
62,2,Samuel Johnson,The Deviants,1.0,,1.0,<=2
63,2,Samuel Johnson,I Was a Teenage Faust,1.0,,1.0,<=2
64,2,Samuel Johnson,Paper Soldiers,1.0,,1.0,<=2
65,2,Samuel Johnson,Chris Porter: Screaming from the Cosmos,1.0,,1.0,<=2
66,2,Samuel Johnson,The Good Soldier Shweik,1.0,,1.0,<=2
67,2,Samuel Johnson,"Tom, Dick and Harriet",1.0,,1.0,<=2
68,2,Samuel Johnson,The Christmas Consultant,1.0,,1.0,<=2
69,2,Samuel Johnson,A Dogwalker's Christmas Tale,1.0,,1.0,<=2
70,2,Samuel Johnson,Revolting Rhymes,1.0,,1.0,<=2
71,2,Samuel Johnson,Cooking with Love,1.0,,1.0,<=2
72,2,Samuel Johnson,Venus im vierten Haus,1.0,,1.0,<=2
73,2,Samuel Johnson,Mary's Land,1.0,,1.0,<=2
74,2,Samuel Johnson,Critters Attack!,1.0,,1.0,<=2
75,2,Samuel Johnson,Agent Toby Barks,1.0,,1.0,<=2
76,2,Samuel Johnson,Book of Laughter,1.0,,1.0,<=2
